,id,app_name,prime_genre,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating
265,342138881,Sing Karaoke Songs Unlimited with StarMaker,Music,91267072,USD,0,26227,7,4,4.5,6.0.3,9+
266,342548956,TurboScan Pro - document & receipt scanner: scan multiple pages and photos to PDF,Business,8821760,USD,4.99,28388,7009,5,5,2.8.2,4+
267,342602105,Positivity with Andrew Johnson,Health & Fitness,69513216,USD,2.99,282,1,4,5,3.38,4+
268,342699962,Rat On A Scooter XL,Games,7767040,USD,0.99,19296,7,4,4,1.24.1,4+
269,342792525,IMDb Movies & TV - Trailers and Showtimes,Entertainment,88702976,USD,0,183425,4724,4.5,5,7.11,12+
270,343200656,Angry Birds,Games,175966208,USD,0,824451,107,4.5,3,7.4.0,4+
271,343555245,DB Navigator,Travel,84791296,USD,0,512,6,3.5,5,17.04.00,4+
272,343638336,Video Calls with Santa,Lifestyle,27997184,USD,2.99,315,0,3.5,0,5.1,4+
273,343889987,Voyages-sncf.com : book train and bus tickets,Travel,131463168,USD,0,268,0,3.5,0,38,4+
274,344065205,The Font Game,Games,5415000,USD,1.99,438,295,4.5,4.5,2.1,4+
275,344176018,ImmobilienScout24: Real Estate Search in Germany,Navigation,126867456,USD,0,187,0,3.5,0,9.5,4+
276,344186162,Grand Theft Auto: Chinatown Wars,Games,878883840,USD,4.99,15142,73,4,4,4.4,17+
277,344542975,Southwest Airlines,Travel,88773632,USD,0,30552,18,3,2.5,4.5.1,4+
278,345445479,The Sims 3 World Adventures,Games,812758016,USD,2.99,9744,42,3.5,3,1.2.21,12+
279,345542655,Star Chart,Education,28616704,USD,0,13482,2517,4.5,4.5,3.98,4+
280,346184215,TaxCaster  Free tax refund calculator,Finance,7111680,USD,0,17516,125,3.5,5,7.2,4+
281,346453382,Glow Hockey 2 FREE,Games,34056767,USD,0,186653,226,3.5,3.5,2.2.9,4+
282,346513173,"Big Button Box - funny sounds, sound effects buttons, pro fx soundboard, fun games board, scary music, annoying fart noises, jokes, super cool dj effect, cat, dog & animal fx",Entertainment,21450752,USD,0.99,10031,142,4,5,4.1,4+
283,346997126,TV SPIELFILM - TV Programm mit Live TV,Entertainment,97879040,USD,0,81,0,3,0,5.2,4+
284,347310316,All-in-1 Logic GameBox,Games,22299021,USD,0.99,9854,823,4,4,1.19,4+
285,347393479,Roadside America,Travel,10231808,USD,2.99,1093,106,4,4.5,1.9.0,9+
286,347400507,Pocket Yoga,Health & Fitness,132480000,USD,2.99,4475,95,4.5,4.5,5.3.2,4+
287,347411942,Sonic the Hedgehog 2,Games,47182848,USD,2.99,9405,1089,4,4.5,3.1.10,4+
288,347418999,Simply Being - Guided Meditation for Relaxation and Presence,Health & Fitness,100048896,USD,1.99,2417,1366,4.5,4.5,6,4+
289,347803339,CamCard - Business card scanner & reader,Business,174839808,USD,0.99,2923,300,4.5,4.5,7.9.5,4+
290,348530331,This American Life,Entertainment,13725696,USD,2.99,8657,1468,3.5,4,3.0.8,9+
291,348543978,Timetracks - Slit-Scan Camera,Photo & Video,11369472,USD,0.99,70,1,2,1,2.2.0,4+
292,348684697,franceinfo - l'actualité & les élections en direct,News,155857920,USD,0,162,32,4,5,5.2.0,17+
293,349079731,DOUBUTSU URANAI®-Animal Fortune-,Lifestyle,38718464,USD,0.99,5,0,4,0,2.9.5,4+
294,349276209,Doodle Army,Games,17879270,USD,0.99,12354,1428,4,4.5,3.1.0,12+
295,349442137,Ameba,Social Networking,96635904,USD,0,269,0,3,0,8.6.1,12+
296,350480010,eBook: War and Peace,Book,8039424,USD,3.99,0,0,0,0,7.1,9+
297,350642635,Plants vs. Zombies,Games,105379840,USD,0.99,426463,680,5,4,1.9.13,9+
298,350962117,Weibo,Social Networking,199585792,USD,0,7265,11,3.5,4,7.5.2,17+
299,351331194,"Badoo - Meet New People, Chat, Socialize.",Social Networking,157625344,USD,0,34428,23,4.5,4,5.8.0,17+
300,351707231,Flick Kick Field Goal,Games,75612160,USD,1.99,36946,152,4.5,4,1.11.0,4+
301,351727428,Venmo,Finance,68153344,USD,0,21090,1325,4.5,5,7.1.0,4+
302,351939099,"Dungeons & Such Treasures,Collectibles and Dragons",Games,84469760,USD,2.99,653,8,4.5,4.5,3.4.2,12+
303,351986992,"StarMap 3D+: Night Sky, Astronomy, Star View Guide",Education,100368384,USD,3.99,1118,29,4.5,5,3.5.3,4+
304,352000376,Shift Worker,Productivity,7344128,USD,1.99,348,33,4,4,1.5.4,4+
305,352041837,"Spy Calc - Hide pictures, videos, documents",Utilities,25097281,USD,1.99,207,50,3.5,3,3.0.3,9+
306,352199775,Waterlogged - Daily Hydration Tracker,Health & Fitness,43439104,USD,0,5000,23,4.5,4.5,2.5.11,12+
307,352247139,MyNetDiary PRO - Calorie Counter and Food Diary,Health & Fitness,83851264,USD,3.99,15188,272,4.5,4,5.3,12+
308,352509417,The Washington Post Classic,News,118980608,USD,0,18572,307,4.5,4.5,3.8.2,12+
309,352670055,F-Sim Space Shuttle,Games,76394496,USD,4.99,6403,491,4.5,4.5,2.1,4+
310,352683833,"Groupon - Deals, Coupons & Discount Shopping App",Shopping,127382528,USD,0,417779,914,4.5,4.5,17.7,12+
311,353372460,Learn to Speak Spanish Fast With MosaLingua,Education,48819200,USD,4.99,9,1,5,5,9.2,12+
312,353573707,"Coaster VR, Extreme Endless 3D Stereograph",Entertainment,30977024,USD,0.99,107,0,2.5,0,1.1.5,4+
313,353603279,Parents Calling Easter Bunny,Lifestyle,8073209,USD,1.99,72,72,2,2,1,4+
314,353642901,Sporcle,Games,15676416,USD,2.99,2044,10,3.5,3,5.4,9+
315,353665650,"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",Sports,81876992,USD,0,16683,21,3.5,2.5,5.5,4+
316,354051766,DOOM II RPG,Games,48700821,USD,0.99,1455,1450,3,3,1,12+
317,354655665,STREET FIGHTER IV,Games,581353472,USD,4.99,15056,751,4,4,1.00.12,17+
318,354850853,Dr. Seuss Camera - The Cat in the Hat Edition,Photo & Video,9906176,USD,0.99,249,5,4.5,4.5,1.5.5,4+
319,354972939,FINAL FANTASY,Games,114843648,USD,7.99,6091,75,4,3.5,1.1.2,9+
320,354974729,FINAL FANTASY II,Games,199450624,USD,7.99,2754,55,4,2.5,1.1.1,9+
321,355524910,Worms 2: Armageddon,Games,529755136,USD,4.99,9870,12,4.5,4.5,1.25,12+
322,355554941,SoundHound Song Search & Music Player,Music,70516736,USD,0,82602,13,4,4.5,7.6,9+
323,355709084,Jourist Weltübersetzer,Travel,147066880,USD,7.99,0,0,0,0,2.8,4+
324,355940964,TeachMe: 1st Grade,Education,90241024,USD,1.99,762,5,4,5,4.0.2,4+
325,356618664,TeachMe: 3rd Grade,Education,174268416,USD,1.99,160,2,4,3,2.0.2,4+
326,357218860,Kik,Social Networking,151864320,USD,0,260965,228,4,3,11.21.0,12+
327,357404131,Slow Shutter Cam,Photo & Video,4466688,USD,1.99,2305,100,4,5,4,4+
328,357421934,PeakFinder Earth,Travel,35478528,USD,4.99,137,21,4,5,3.0.7,4+
329,357467791,AgingBooth,Entertainment,31869952,USD,0,11999,233,4,4.5,3.9.5,4+
330,357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",Photo & Video,21771264,USD,1.99,1995,148,4.5,4.5,6.5,12+
331,357828853,Tabs & Chords by Ultimate Guitar - learn and play,Music,103049216,USD,2.99,35045,250,4.5,4.5,3.1.2,4+
332,358055270,"Dude, your car!",Entertainment,40586240,USD,0.99,343,15,4,4.5,2.5,4+
333,358207332,Drawing Pad,Entertainment,220397568,USD,1.99,1824,113,4,4,2.5.1,4+
334,359891723,ESPN Tournament Challenge,Sports,69057536,USD,0,39642,492,4,4,5.5.3,4+
335,359917414,Solitaire,Games,101943296,USD,0,679055,9673,4.5,4.5,4.11.2,4+
336,360593530,Notability,Productivity,122235904,USD,9.99,17594,143,4,4,6.5.2,4+
337,361231506,Rubik's® Cube,Games,151954432,USD,1.99,3531,177,4,4.5,2.5,4+
338,362179828,Super Why! Power to Read,Education,138047488,USD,3.99,1080,5,3.5,2.5,4,4+
339,362348516,Amex Mobile,Finance,105982976,USD,0,11421,57,4,2.5,5.21.1,4+
340,362949845,Fruit Ninja Classic,Games,104590336,USD,1.99,698516,132,4.5,4,2.3.9,4+
341,363201632,Animation Creator HD,Entertainment,32051200,USD,3.99,4497,448,4,4,1.14.3,12+
342,363282253,Plants vs. Zombies HD,Games,225859584,USD,0.99,163598,503,5,4,1.9.12,9+
343,363306776,SCRABBLE Premium for iPad,Games,229992448,USD,9.99,39678,114,3.5,3.5,5.19.0,4+
344,363317633,Graphic - illustration and design,Productivity,32604160,USD,8.99,1809,52,4.5,3.5,3.2.5,4+
345,363360636,Ship Finder,Navigation,22948864,USD,4.99,624,20,3.5,3.5,9.0.1,4+
346,363448251,Photogene ⁴,Photo & Video,35422208,USD,2.99,3761,596,4.5,4.5,4.3,4+
347,363451838,Hurricane HD,Weather,32083968,USD,3.99,353,8,4,3.5,3,12+
348,363486802,Star Walk HD - Night Sky Map,Education,150221824,USD,4.99,6503,60,4.5,5,7.2.3,4+
349,363486833,Space War HD,Games,30270464,USD,0.99,71,3,3,4.5,5.3,4+
350,363590051,Netflix,Entertainment,125016064,USD,0,308844,139,3.5,3,9.21.3,4+
351,363738376,forScore,Music,35717120,USD,9.99,3909,36,4.5,5,10.2.5,4+
352,363992049,ComicGlass [ComicReader],Utilities,31955968,USD,2.99,308,0,4.5,0,9.11,12+
353,363998953,iAnnotate PDF,Productivity,44099584,USD,9.99,11156,8,4.5,2.5,3.2.6,4+
354,364017607,ArtStudio for iPad - Draw Sketch and Paint,Photo & Video,34310144,USD,4.99,8542,543,4.5,5,5.98,4+
355,364159440,Call of Duty: Zombies HD,Games,35602607,USD,4.99,5853,3860,3.5,4,1.3.3,17+
356,364165557,Small World 2,Games,234123264,USD,1.99,1506,198,4,4.5,2.5.1,9+
357,364183992,Qzone,Social Networking,133874688,USD,0,1649,1,3.5,5,7.2.8,4+
358,364191819,ABC  Watch Live TV & Stream Full Episodes,Entertainment,85724160,USD,0,78890,449,3,3.5,5.0.14,12+
359,364204209,Fieldrunners for iPad,Games,219693056,USD,3.99,2147,23,4,5,1.3.177598,9+
360,364234221,Angry Birds HD,Games,176164864,USD,0,89110,114,4.5,4,7.4.0,4+
361,364252504,"The Weather Channel App for iPad  best local forecast, radar map, and storm tracking",Weather,59101184,USD,0,208648,25664,4,4.5,4.5.1,4+
362,364267763,Do Not Press The Red Button HD,Entertainment,10907191,USD,1.99,856,38,2.5,3.5,1.2,12+
363,364500115,"Digits, the calculator for humans",Productivity,4177920,USD,3.99,7825,828,4.5,4.5,2.2.1,4+
364,364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",Business,62978048,USD,9.99,7033,119,4,4.5,8.3,4+
365,364733950,National Geographic World Atlas,Reference,66138112,USD,1.99,4255,209,4,2,4.1.1,4+
366,364738545,FileBrowser - Access files on remote computers,Utilities,68073472,USD,5.99,3230,5,4.5,4,9.7,4+
367,364740856,Dictionary.com Dictionary & Thesaurus for iPad,Reference,165748736,USD,0,54175,10176,4.5,4.5,4,4+
368,364762290,Animation & Drawing by Do Ink,Education,33857536,USD,4.99,308,8,4,4.5,4.5,4+
369,364899325,AirCoaster - Roller Coaster Builder,Games,22763520,USD,0.99,2602,71,3,4.5,2,9+
370,364901807,"Documents 6 - File manager, PDF reader and browser",Productivity,107259904,USD,0,29110,324,4.5,4.5,6,17+
371,364904019,The World Factbook for iPad,Reference,73224192,USD,1.99,273,8,3.5,4.5,1.2.3,4+
372,365152940,Photo Transfer App - Easy backup of photos+videos,Photo & Video,45182976,USD,0,15654,24,4.5,4.5,6.2.1,4+
373,365235835,TwitCasting Viewer - Watch Live Video & Radio,Entertainment,16292864,USD,0,189,0,2.5,0,4.169,12+
374,365724094,Ski Tracks,Navigation,24851456,USD,0.99,829,16,4.5,4.5,1.6.5,4+
375,366195670,The Photographer's Ephemeris,Photo & Video,58463232,USD,8.99,663,5,5,4,3.14.1,4+
376,366247306,Sudoku,Games,71002112,USD,0,359832,17119,4.5,5,5.4,4+
377,366562751,"StubHub - Tickets to Sports, Concerts and Theatre",Entertainment,112609280,USD,0,9011,49,3.5,4,6.5.2,4+
378,366626332,"Runtastic PRO Running, Jogging and Fitness Tracker",Health & Fitness,149536768,USD,4.99,17667,14,4.5,4,7.3,4+
379,366869252,OverDrive  Library eBooks and Audiobooks,Book,39844864,USD,0,65450,2721,4,4.5,3.6.4,4+
380,367003839,Hotels & Vacation Rentals by Booking.com,Travel,105609216,USD,0,31261,374,4.5,4.5,14.4,4+
381,367242040,The Impossible Game,Games,14160896,USD,0.99,9885,10,4,4,1.6.1,4+
382,367287593,PrankDial - #1 Prank Call App,Entertainment,112515072,USD,0,11091,415,3,4.5,4.1.11,4+
383,367623543,Fox News,News,64705536,USD,0,132703,394,4,3,2.6,4+
384,367706767,Live Cams - HD,Travel,37161984,USD,4.99,286,25,2.5,5,2.0.100,4+
385,368494609,QR Reader for iPhone,Utilities,54776832,USD,0,12683,108,4,4,5.9.2,12+
386,368677368,Uber,Travel,283852800,USD,0,49466,150,3,2,3.247.2,4+
387,368948250,WEB.DE Mail,Productivity,101923840,USD,0,168,0,4,0,6.2,4+
388,369111608,iBunkoHD,Book,40479744,USD,6.99,114,0,4,0,3.4.4,17+
389,369266386,Hurricane Tracker For iPad,Weather,10612736,USD,2.99,2798,357,4.5,4.5,4.2,4+
390,369692259,"6play, TV en direct et en replay",Entertainment,94592000,USD,0,62,0,3.5,0,4.3.7,4+
391,369820957,AudioNote - Notepad and Voice Recorder,Business,33213440,USD,9.99,1756,53,4,5,6.3,4+
392,369838631,Breathing Zone: Guided Breathing for Mindfulness,Health & Fitness,37140480,USD,3.99,511,57,4.5,4.5,3.1,4+
393,369849199,My Virtual Girlfriend - Deluxe Dating Sim,Games,144180224,USD,0.99,2609,9,3.5,4.5,3.62,17+
394,369970819,Fake-A-Location Free ™,Social Networking,7689537,USD,0,354,215,1.5,1,1.01,4+
395,370144476,Math Ninja HD,Games,25137152,USD,1.99,1121,209,4.5,4.5,1.7,9+
396,370697773,Chase Mobile,Finance,34950144,USD,0,34322,3167,4.5,4.5,3.62,4+
397,370899391,Captio - Email yourself with 1 tap,Productivity,19054592,USD,1.99,162,17,4.5,4.5,2.8.1,4+
398,370901726,My Vodafone,Utilities,83575808,USD,0,8,1,3,1,6.5,4+
399,371338715,Math Bingo,Education,14602240,USD,2.99,4386,444,4.5,4.5,1.7,4+
400,372283316,Sudoku +,Games,61595648,USD,4.99,5397,476,5,5,5.4,4+
401,372513032,"Tango - Free Video Call, Voice and Chat",Social Networking,134848512,USD,0,75412,66,4.5,4.5,4.1.219400,17+
402,372648912,MeetMe - Chat and Meet New People,Social Networking,133956608,USD,0,97072,143,4,3.5,12.1.1.0,17+
403,373185673,WebMD for iPad,Health & Fitness,17613824,USD,0,9142,22,3.5,4,3.5,12+
404,373203236,GeoBee Challenge HD by National Geographic,Games,35975168,USD,1.99,1957,958,4.5,4.5,2.2,4+
405,373236724,"OPlayer HD - video player, classic media streaming",Entertainment,127020032,USD,4.99,2944,40,4,4.5,3.3,17+
406,373311252,TouchRetouch,Photo & Video,27962368,USD,1.99,588,54,4,4,4.0.1,4+
407,373342398,Cat Physics,Games,14824448,USD,1.99,40552,238,4.5,4.5,1.26.1,4+
408,373493387,AnkiMobile Flashcards,Education,19371008,USD,24.99,753,12,4,4.5,2.0.30,4+
409,373515261,WeatherPro for iPad,Weather,59475968,USD,2.99,725,26,4,4.5,4.4.2,4+
411,373714084,BATTLE BEARS -1,Games,227403527,USD,0.99,14910,1003,4,4.5,1.5.7,12+
412,373849969,Crash Bandicoot Nitro Kart 2,Games,75254654,USD,2.99,3064,1428,3.5,3.5,1.0.5,9+
413,373903654,WIRED Magazine,News,23879680,USD,0,12074,43,2.5,1.5,4.6.7,17+
414,374151636,Popplet,Productivity,4893696,USD,4.99,336,2,4,3,2.3,4+
415,374211477,Notes Plus,Productivity,109620224,USD,9.99,6257,15,4,4,5,4+
416,374308914,Color Splash for iPad,Photo & Video,18752512,USD,1.99,2445,41,4.5,5,3.6.1,4+
417,374791544,Robot Unicorn Attack,Games,52117504,USD,0.99,22150,1141,4,4.5,3.4,9+
418,375239755,SimSimi,Social Networking,31358976,USD,0,23530,7,4,2.5,6.8.9,17+
419,375295479,Carcassonne,Games,359192576,USD,9.99,10846,91,4.5,4.5,4.28,4+
420,375380948,Apple Store,Shopping,70782976,USD,0,55171,187,3.5,3.5,4.2,4+
421,376183339,TED,Education,84056064,USD,0,5782,149,3.5,3.5,3.0.4,12+
422,376197239,Météo-France,Weather,124090368,USD,0,24,2,3.5,5,5.7.1150,4+
423,376202925,Ma Banque,Finance,137866240,USD,0,17,0,3.5,0,11.0.1,4+
424,376374689,Doodle God™,Games,121715712,USD,1.99,35759,64,4.5,4,3.0.19,12+
425,376412660,Carnivores: Dinosaur Hunter Pro,Games,304654336,USD,2.99,18306,186,4,4.5,1.7.0,12+
426,376413870,Blackboard Mobile Learn™,Education,51179520,USD,0,13567,2625,2,1.5,4.1.2,4+
427,376436174,"SEC Football Schedules, Scores & Radio",Sports,60380160,USD,1.99,240,2,3,4.5,5.2.135,4+
428,376510438,Hulu: Watch TV Shows & Stream the Latest Movies,Entertainment,99568640,USD,0,56170,1264,2,2,4.10.1,12+
429,377342622,360 Panorama,Photo & Video,7954432,USD,1.99,10463,193,4.5,3.5,4.4.3,4+
430,377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",Lifestyle,7876608,USD,0,1255,432,4.5,4.5,3.2,12+
431,377704407,Cake Doodle,Games,99558400,USD,0.99,5803,10,4,4,1.21,4+
432,377831429,The Impossible Quiz! for iPad,Games,16857290,USD,1.99,227,225,4,4,1,9+
433,377908737,Boating USA,Navigation,111196160,USD,9.99,342,2,3.5,4,10.4.3,4+
434,377989827,Diptic,Photo & Video,36705280,USD,2.99,7578,67,4.5,5,10,4+
435,378326916,Family Feud™ HD,Games,79312792,USD,6.99,1156,951,3.5,3.5,1.0.1,4+
436,378352300,Edmodo,Education,127939584,USD,0,7197,0,3.5,0,5.9.2,4+
437,378781805,Auto Palmistry Premium,Entertainment,44349440,USD,2.99,5,0,3,0,4.0.3,4+
438,378782714,Drift Mania Championship,Games,1178477568,USD,0.99,3432,0,3,0,1.8,4+
439,379323382,Osmos for iPad,Games,41772032,USD,4.99,24306,6,4.5,5,2.4.1,4+
440,379693831,"Audible  audio books, original series & podcasts",Book,81558528,USD,0,105274,1774,4.5,4.5,2.23,4+
441,379869627,Living Earth - Clock & Weather,Utilities,169009152,USD,2.99,25475,71,4.5,4,3.82,4+
442,379937581,Sushi Cat,Games,62373888,USD,0.99,8718,381,4,4.5,2.1.0,4+
443,379983299,Talking Tom Cat for iPad,Entertainment,75417600,USD,0,29492,51,3.5,4,3.3,4+
444,380090605,Let's create! Pottery HD,Entertainment,175157248,USD,4.99,12787,12,4.5,4.5,1.71,4+
445,380641055,Files HD Pro - File Manager & Web Browser,Utilities,28118016,USD,4.99,2237,41,4,3.5,6.1.1,17+
446,380834987,Army Fitness APFT Calculator,Utilities,15759360,USD,0.99,108,74,4,4.5,2.4,4+
447,380908399,Ringtones for iPhone & Ringtone Maker,Music,109270016,USD,0,25403,1598,4.5,4.5,8.9.6,12+
448,380932800,Zoopla Property Search -UK Homes for Sale and Rent,Lifestyle,59411456,USD,0,210,4,3.5,4.5,3.3.4,4+
449,380974668,Vestiaire Collective - Pre-Owned Luxury Fashion,Shopping,138755072,USD,0,169,16,4,4.5,4.2.7,4+
450,381059732,Week Calendar,Productivity,81845248,USD,1.99,7447,18,4.5,4.5,10.2.1,4+
451,381342267,Stack the States®,Education,132377600,USD,2.99,12833,282,4.5,4.5,2.7,4+
452,381471023,Flashlight Ⓞ,Utilities,42027008,USD,0,130450,1010,5,4.5,2.1.2,4+
453,381722077,Celebtwin: Celebrity Looks Like Lite,Lifestyle,81773568,USD,0,1111,0,1.5,0,6.1,4+
454,382002079,Onefootball - Soccer Scores & Live News,Sports,113814528,USD,0,3194,18,4.5,4.5,10.12,12+
455,382013715,SuperCam_Pro,Business,27815936,USD,1.99,1399,24,2.5,2.5,4.3,4+
456,382497397,Sam's Club: Wholesale Shopping & Bulk Buy Deals,Shopping,113119232,USD,0,8149,173,4,4.5,17.4,4+
457,382509315,Splashtop Personal - Remote Desktop,Business,55986176,USD,4.99,29376,11,4.5,5,2.7.4.1,4+
458,382596778,eBay Kleinanzeigen - Free. Easy. Local.,Shopping,63022080,USD,0,74,3,4.5,5,7.5.2,4+
459,382617920,Viber Messenger  Text & Call,Social Networking,129657856,USD,0,164249,206,4.5,4.5,6.9.0,4+
460,382991304,Osmos,Games,33989632,USD,2.99,14605,23,4.5,5,2.4.1,4+
461,383298204,shopkick - Shopping Rewards & Discounts,Shopping,74822656,USD,0,130823,29363,4.5,5,5.1.4,4+
462,383718755,Decide Now!,Entertainment,3462144,USD,0.99,486,25,4.5,4,2.0.1,4+
463,383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",Music,3462266,USD,0.99,8946,1776,4.5,4.5,1.9,4+
464,384282298,The Secret of Grisly Manor,Games,51794944,USD,0.99,1993,36,4,4,1.9.4,4+
465,384830320,"Find My Family, Friends & iPhone - Life360 Locator",Social Networking,154507264,USD,0,43877,80,4.5,4.5,13.7.1,4+
466,385145330,Pocketbooth - the photo booth in your pocket,Photo & Video,72586240,USD,0.99,2377,5,4.5,5,3.5,4+
467,385533456,The Incident,Games,19534848,USD,0.99,2070,16,4,4.5,1.7,4+
468,385756768,Dictionary.com Dictionary & Thesaurus Premium,Reference,108836864,USD,3.99,11530,81,4.5,4.5,7.1.3,4+
469,385919493,Autohome-Find new＆Used Cars For Sale,Lifestyle,89219072,USD,0,194,0,4,0,8.0.6,17+
470,385957032,OPEN Forum,Business,83138560,USD,0,200,0,3.5,0,6.3,4+
471,386098453,Weibo HD,Social Networking,104387584,USD,0,16772,293,4.5,3,4.0.0,4+
472,386239683,Reckless Racing HD,Games,77139968,USD,0.99,9,7,4,4.5,1.4.3,4+
473,386241770,Bloons Super Monkey,Games,28566528,USD,0.99,2113,20,3.5,2.5,1.5.4,4+
474,386505750,Lotto Results - Mega Millions Powerball Lottery,News,7990272,USD,0,794,8,4,3.5,3.5.1,12+
475,386592716,IKEA Catalog,Lifestyle,122979328,USD,0,8939,15,4,1.5,17.1,4+
476,387310377,Free IQ Test: Calculate your IQ,Education,4034560,USD,0,5,1,2,1,3.0.2,4+
477,387428400,Infinity Blade,Games,624107810,USD,0.99,326482,177050,5,5,1.4.1,12+
478,387893495,Virtual Regatta Offshore,Games,123541504,USD,0,209,1,3.5,5,2.2.1,4+
479,388130466,iSlash,Games,27619328,USD,0.99,33868,463,4.5,4.5,1.5.4,4+
480,388336485,Ugly Meter™,Entertainment,30441472,USD,0.99,13741,58,3.5,2.5,4.6,9+
481,388389451,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",Reference,100551680,USD,0,18418,706,4.5,5,9.2.1,4+
482,388459613,Carbs & Cals - Diet & Diabetes,Health & Fitness,209295360,USD,4.99,21,0,1.5,0,4.0.5,4+
483,388462078,2XL Supercross HD,Games,270729216,USD,4.99,1588,6,3.5,4.5,1.2.1,4+
484,388491656,Fly Delta,Travel,140803072,USD,0,8094,191,3,2.5,4.2.2,4+
485,388497605,Google Authenticator,Utilities,17235968,USD,0,1652,202,3,2.5,3.0.0,4+
486,388624839,CamScanner +| PDF Document Scanner and OCR,Productivity,98450432,USD,0.99,5482,25,4.5,4.5,4.4.2,4+
487,388633565,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,Medical,685733888,USD,13.99,611,186,4.5,4.5,6,12+
488,388838723,"Flashlight for iPhone , iPod and iPad",Utilities,64041984,USD,0,26697,3109,4.5,4.5,4.1.1,4+
489,389204861,The Sims 3 Ambitions,Games,444821504,USD,4.99,14202,638,3.5,3.5,1.1.83,12+
490,389359495,Bookshelf,Education,106445824,USD,0,2064,2,2.5,4,3.9.5,4+
491,389543438,Der Feueralarm,Entertainment,30711808,USD,0.99,0,0,0,0,1.2,12+
492,389638243,POF - Best Dating App for Conversations,Social Networking,59248640,USD,0,52642,16,3.5,3.5,5.9,17+
493,389781154,NFL,Sports,131428352,USD,0,27317,2,2.5,5,14.1.4,4+
494,389784247,Vernier Video Physics,Education,40472576,USD,4.99,76,2,4,1,3.0.4,4+
495,389801252,Instagram,Photo & Video,113954816,USD,0,2161558,1289,4.5,4,10.23,12+
